threshold,fpr,tpr
0.9649955630302429,0.021612903225806453,0.23640399556048836
0.965204656124115,0.021612903225806453,0.23307436182019978
0.9652161002159119,0.021612903225806453,0.23196448390677027
0.9645704627037048,0.02193548387096774,0.23640399556048836
0.9643332958221436,0.02193548387096774,0.23751387347391786
0.9641632437705994,0.02193548387096774,0.2386237513873474
0.9639655947685242,0.022258064516129033,0.2386237513873474
0.9639113545417786,0.022258064516129033,0.24084350721420644
0.9637615084648132,0.022258064516129033,0.24195338512763595
0.9639365673065186,0.022258064516129033,0.2397336293007769
0.9630404114723206,0.02258064516129032,0.24306326304106549
0.9636291861534119,0.02258064516129032,0.24195338512763595
0.9627240300178528,0.022903225806451613,0.24639289678135406
0.9625375270843506,0.022903225806451613,0.24750277469478357
0.9624656438827515,0.022903225806451613,0.2486126526082131
0.9629576206207275,0.022903225806451613,0.24528301886792453
0.9629860520362854,0.022903225806451613,0.244173140954495
0.9630058407783508,0.022903225806451613,0.24306326304106549
0.9623838067054749,0.022903225806451613,0.24972253052164262
0.962383508682251,0.023225806451612905,0.24972253052164262
0.962106466293335,0.023225806451612905,0.25083240843507215
0.9616376161575317,0.023225806451612905,0.2519422863485017
0.9615983366966248,0.023548387096774193,0.2519422863485017
0.9615801572799683,0.023870967741935485,0.2519422863485017
0.9615619778633118,0.023870967741935485,0.25305216426193117
0.9613745212554932,0.024193548387096774,0.25305216426193117
0.9609253406524658,0.024516129032258065,0.25305216426193117
0.960555911064148,0.024516129032258065,0.25527192008879024
0.9608741402626038,0.024516129032258065,0.2541620421753607
0.9604714512825012,0.024516129032258065,0.2563817980022198
0.9604008793830872,0.024838709677419354,0.2563817980022198
0.9603376388549805,0.025161290322580646,0.2563817980022198
0.9601170420646667,0.025161290322580646,0.25749167591564925
0.960055410861969,0.025483870967741934,0.25749167591564925
0.9600458741188049,0.025483870967741934,0.2586015538290788
0.95988929271698,0.025806451612903226,0.2586015538290788
0.959850549697876,0.025806451612903226,0.2597114317425083
0.9597233533859253,0.026129032258064518,0.2597114317425083
0.9593562483787537,0.026451612903225806,0.2619311875693674
0.959276556968689,0.026451612903225806,0.2630410654827969
